case_id,verdict,ipc_section,relevant_laws,case_fact,penalty_months,severity,ververdict,guilty_label,relevant_laws_list,ipc_label,penalty_scaled
12461a9a-e168-4fa2-bf5b-0be39fa6eea6,Not Guilty,NONE,,the accused provided a verified alibi; no recovered weapon matched them.,0,Low,Not Guilty,0,[],15,0.0
a3d5a3e2-cf61-4f0e-a6c3-b76d91437626,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
96944c30-9b05-4753-abfd-bb9d06e2be57,Not Guilty,NONE,,the accused provided a verified alibi; no dna test matched them.,0,Low,Not Guilty,0,[],15,0.0
3b2ccf36-5d45-492e-89cb-8ca26eb4b3ac,Guilty,376,"376,468","during a robbery attempt, digital evidence captured the accused assaulted the minor at office.",210,High,,1,"['376', '468']",8,0.7000000000000001
2e03f51f-aaaa-4b64-a402-e24f5e70f0d5,Guilty,506,"506,498A",the accused planned and executed to forged the customer at temple for personal gain.,59,Medium,,1,"['506', '498A']",14,0.19666666666666668
e8d6c7b3-f86f-4ffa-babe-d147d7367dba,Guilty,468,"468,406,420","during a robbery attempt, medical certificate captured the accused hit the bank officer at temple.",77,Medium,,1,"['468', '406', '420']",12,0.2566666666666667
111c1658-99aa-45a1-ab12-43998eeb4e48,Guilty,307,"307,120B",the accused planned and executed to blackmailed the customer at train station for personal gain.,185,High,,1,"['307', '120B']",3,0.6166666666666667
0949f99a-1d22-41cc-85a5-94071a885f68,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
2f93654f-b753-4e30-9db8-21b85dbfd66d,Not Guilty,NONE,,the accused was present nearby but no forensic report linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
a258b242-5d28-45b9-82d0-1decd397e4a4,Not Guilty,NONE,,the accused provided a verified alibi; no medical certificate matched them.,0,Low,Not Guilty,0,[],15,0.0
b2272a61-67bd-4b2d-b6b9-394f54e997a4,Not Guilty,NONE,,police could not recover any weapon or eyewitness statements supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
99171c26-54c3-410a-9a3e-baf8d75bec93,Guilty,307,"307,120B,406",victim's statement and forensic report prove that the accused intentionally threatened the business partner.,281,High,,1,"['307', '120B', '406']",3,0.9366666666666668
6ded02bd-fd32-44b2-bc06-658f3e38cb14,Guilty,326,"326,341",the accused planned and executed to extorted the minor at public park for personal gain.,76,Medium,,1,"['326', '341']",4,0.25333333333333335
aeb428d4-1937-4f40-a01d-9bb47c80db82,Not Guilty,NONE,,witnesses gave contradictory statements and medical certificate was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
d0378238-89a6-4a9b-a636-ab7740bb8981,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
f10cddc1-3693-4bab-b8cf-fba70324def1,Guilty,379,"379,363",investigation found forensic report and witnesses confirming that the accused forged the police officer leading to death.,7,Low,,1,"['379', '363']",9,0.023333333333333334
306442e2-f434-489b-99b7-39da9d7dbe97,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
426d7487-8043-447b-977d-9fd37d1376f5,Not Guilty,NONE,,police could not recover any weapon or bank transaction logs supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
b9eef4a8-0ff5-4974-b104-0137be6d671b,Guilty,341,"341,376,468",victim's statement and eyewitness statements prove that the accused intentionally stole the minor.,10,Low,,1,"['341', '376', '468']",5,0.03333333333333333
b7fe47aa-e63d-441d-a2b9-0b9c9c967c92,Not Guilty,NONE,,witnesses gave contradictory statements and cctv footage was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
1da6759d-fc07-4a07-a0f4-3b0970644f20,Not Guilty,NONE,,the accused was present nearby but no bank transaction logs linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
3daf2951-924a-4d21-b8ff-22c032560736,Guilty,304B,304B,"during a public protest, cctv footage captured the accused threatened the bank officer at factory.",145,High,,1,['304B'],2,0.48333333333333334
b2013328-4799-4801-abf5-e2e825e284ec,Guilty,363,"363,420",victim's statement and recovered weapon prove that the accused intentionally hit the minor.,36,Low,,1,"['363', '420']",7,0.12000000000000001
455becb3-a9ef-4852-9e83-74c7f3053f40,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
cf192ce3-82e2-447f-8796-624068390011,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
0485da9a-2cba-4b9d-a9d4-cfc6e5d36b96,Guilty,406,"406,468,354",the accused planned and executed to shot the wife at roadside for personal gain.,69,Medium,,1,"['406', '468', '354']",10,0.23
c9c4dbe7-3573-4c81-87a3-7e37f51e2379,Not Guilty,NONE,,the accused was present nearby but no digital evidence linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
e2451602-5b6e-4f32-8749-4e43f677e029,Guilty,120B,"120B,376","fir and forensic report show the accused hit the employee during a quarrel, resulting in death.",21,Low,,1,"['120B', '376']",0,0.07
60c54cf9-e34d-41c3-a378-a58fa51587dc,Guilty,379,379,"the accused trespassed the minor at the market after a domestic argument, causing property loss. recovered weapon confirmed the act.",30,Low,,1,['379'],9,0.1
817ba546-f19e-483c-b3ba-6a4f40ce019b,Not Guilty,NONE,,the accused was present nearby but no cctv footage linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
994a64f2-8081-4ced-8a17-bc98f10bbeef,Guilty,304B,304B,"during a family dispute, bank transaction logs captured the accused assaulted the wife at office.",217,High,,1,['304B'],2,0.7233333333333334
52d7f454-f200-4bce-bb84-aebf4fdf0be5,Guilty,341,341,investigation found medical certificate and witnesses confirming that the accused trespassed the witness leading to serious injury.,9,Low,,1,['341'],5,0.030000000000000002
006683da-551b-49cf-8971-f791478eed77,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
f1e2b02d-0abb-4c86-927f-1771230aa189,Not Guilty,NONE,,police could not recover any weapon or recovered weapon supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
929014ad-3898-4bad-9ebc-7cc287d47b9f,Not Guilty,NONE,,police could not recover any weapon or forensic report supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
c442d670-e219-4587-a56e-80bf5c2a1f3f,Guilty,379,"379,354","the accused assaulted the bank officer at the temple after a robbery attempt, causing loss of life. cctv footage confirmed the act.",26,Low,,1,"['379', '354']",9,0.08666666666666667
8716f12a-2b65-45e1-bf00-1610743f93b9,Guilty,379,"379,341,326","fir and forensic report show the accused hit the employee during a domestic argument, resulting in serious injury.",29,Low,,1,"['379', '341', '326']",9,0.09666666666666668
ed174164-bca0-44d5-bb5d-40d0a20ddffa,Guilty,120B,"120B,420,307",investigation found eyewitness statements and witnesses confirming that the accused stole the public servant leading to public disturbance.,24,Low,,1,"['120B', '420', '307']",0,0.08
51886801-fbc6-459c-92d2-3872a5e2b1ee,Guilty,376,"376,120B,498A",the accused planned and executed to raped the minor at temple for personal gain.,200,High,,1,"['376', '120B', '498A']",8,0.6666666666666667
ff3d34ff-181f-42fd-b21a-83a06d2f890c,Guilty,354,"354,376,326","the accused raped the woman at the roadside after a quarrel, causing serious injury. forensic report confirmed the act.",24,Low,,1,"['354', '376', '326']",6,0.08
82f04b1f-da9a-4a7c-9c85-cccb5b1d335b,Guilty,498A,"498A,120B","the accused stole the wife at the office after a public protest, causing loss of life. bank transaction logs confirmed the act.",116,Medium,,1,"['498A', '120B']",13,0.3866666666666667
a082e46f-4f68-4805-91ba-5499bbbcb16e,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
2820251b-4250-4f66-896d-baf2ad103480,Guilty,363,"363,326,354",the accused planned and executed to assaulted the victim at hotel for personal gain.,30,Low,,1,"['363', '326', '354']",7,0.1
9cfb6ec3-b3ad-4f70-b15d-579d4506c0d9,Guilty,307,307,"the accused trespassed the woman at the hotel after a family dispute, causing serious injury. forensic report confirmed the act.",132,High,,1,['307'],3,0.44
e6d050d4-df04-47af-9014-80790946abd3,Guilty,420,"420,307,120B",the accused planned and executed to stole the customer at home for personal gain.,91,Medium,,1,"['420', '307', '120B']",11,0.30333333333333334
9ec536bf-cb45-436c-97f3-cd14e69d1453,Not Guilty,NONE,,the accused was present nearby but no dna test linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
10a14631-49f7-4966-8571-a46d3f58e476,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
89af0b23-86a2-4855-b021-05e261cb2434,Guilty,379,"379,468,341","during a robbery attempt, forensic report captured the accused cheated the business partner at restaurant.",21,Low,,1,"['379', '468', '341']",9,0.07
505ba9c6-a825-43f0-be70-764b397bb08e,Guilty,376,376,"during a family dispute, digital evidence captured the accused shot the customer at roadside.",203,High,,1,['376'],8,0.6766666666666667
438e868f-dff6-4ffd-aac5-c9beedaf5d67,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
cf9c0c88-89c2-4c8f-a8da-7ef8165bd6d1,Guilty,498A,498A,investigation found cctv footage and witnesses confirming that the accused harassed the public servant leading to financial damage.,120,Medium,,1,['498A'],13,0.4
d3d44b2a-c9fb-4894-b19e-511f6201ec3b,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
d6078263-0d5a-4ffc-a515-e28b1434afd4,Guilty,379,"379,420,468","fir and forensic report show the accused stole the wife during a business deal, resulting in serious injury.",25,Low,,1,"['379', '420', '468']",9,0.08333333333333334
05dd9faf-a883-4867-958a-48fbb284b42f,Not Guilty,NONE,,the accused provided a verified alibi; no digital evidence matched them.,0,Low,Not Guilty,0,[],15,0.0
42323e28-f403-457c-a648-c133cf0b3ae4,Not Guilty,NONE,,police could not recover any weapon or eyewitness statements supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
e6b415ef-bde6-459b-a174-b804407f4289,Not Guilty,NONE,,witnesses gave contradictory statements and digital evidence was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
2085a646-50d0-4f98-9044-3286ed02530e,Guilty,341,"341,420,304B",investigation found dna test and witnesses confirming that the accused stole the public servant leading to public disturbance.,25,Low,,1,"['341', '420', '304B']",5,0.08333333333333334
3fe3580d-a9b6-41e6-ba8c-99a916aff5b1,Not Guilty,NONE,,witnesses gave contradictory statements and eyewitness statements was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
4e706c5b-def2-4172-abf8-bbbb6015984c,Not Guilty,NONE,,the accused was present nearby but no medical certificate linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
0afff29e-5fab-4ff8-b6da-a0a31adc37ed,Guilty,307,"307,341,468",victim's statement and bank transaction logs prove that the accused intentionally harassed the woman.,148,High,,1,"['307', '341', '468']",3,0.49333333333333335
7b64eb15-a080-4d9f-8084-f19488fd8d3a,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
05e091e8-7d60-4ea8-825a-8fec15d2ed73,Guilty,341,341,investigation found medical certificate and witnesses confirming that the accused poisoned the witness leading to serious injury.,34,Low,,1,['341'],5,0.11333333333333334
01edbf64-4d3d-46bb-bb19-7c8df5db66f9,Not Guilty,NONE,,the accused was present nearby but no dna test linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
3bdd5db2-9f2a-4492-98ce-5df6ab9c59d5,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
b424784b-9a53-461c-ae67-916411adcb77,Guilty,498A,"498A,341","fir and forensic report show the accused cheated the customer during a family dispute, resulting in mental trauma.",45,Medium,,1,"['498A', '341']",13,0.15000000000000002
b097e4c8-97d1-47f4-a38a-955f2711c7c3,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
c1c4563e-05a8-4a39-b70d-ea89ba270e34,Guilty,376,376,"the accused poisoned the victim at the factory after a political rally, causing property loss. forensic report confirmed the act.",146,High,,1,['376'],8,0.4866666666666667
5fddc502-501f-4332-a8f1-56e655b783e0,Guilty,468,"468,376,304B","fir and forensic report show the accused abducted the bank officer during a domestic argument, resulting in financial damage.",120,Medium,,1,"['468', '376', '304B']",12,0.4
301f9196-ccdf-4e27-bc36-c33ffe650260,Guilty,420,420,"fir and forensic report show the accused trespassed the neighbour during a family dispute, resulting in financial damage.",97,Medium,,1,['420'],11,0.32333333333333336
d7aad22a-f86c-4ae4-98c0-61a15699e2bc,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
16ddf9ea-1d2b-4f84-bef6-219b28d2d031,Guilty,326,"326,304B,354","fir and forensic report show the accused raped the business partner during a quarrel, resulting in public disturbance.",98,Medium,,1,"['326', '304B', '354']",4,0.32666666666666666
f18a6bb7-3453-4015-8014-f43e0c4618ed,Guilty,354,"354,341",investigation found medical certificate and witnesses confirming that the accused abducted the public servant leading to death.,12,Low,,1,"['354', '341']",6,0.04
8f3c5bf3-3017-486a-aceb-2405ebc4e323,Guilty,379,379,victim's statement and dna test prove that the accused intentionally burned the minor.,8,Low,,1,['379'],9,0.02666666666666667
a1fe0013-dc5d-4f58-91ae-42eea9604e13,Guilty,354,"354,506,341",victim's statement and digital evidence prove that the accused intentionally stole the employee.,7,Low,,1,"['354', '506', '341']",6,0.023333333333333334
6b9a51a5-934e-4b7b-8816-2ceb0ba233d8,Not Guilty,NONE,,the accused provided a verified alibi; no digital evidence matched them.,0,Low,Not Guilty,0,[],15,0.0
ae9e457f-d78c-45cc-a581-54528ea75670,Guilty,406,406,the accused planned and executed to extorted the woman at temple for personal gain.,75,Medium,,1,['406'],10,0.25
7a70b2c4-ee11-454b-80ff-368bc829fed2,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
efef66b7-00be-4ae1-af58-b86efb587334,Not Guilty,NONE,,police could not recover any weapon or cctv footage supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
e7110751-391a-4b0a-9e60-f4b4989dda19,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
2aa459bc-82bf-4dd7-98ae-abeed5cbb782,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
44f4ddbd-b7d9-4cf6-b1c4-6d5d8037694d,Not Guilty,NONE,,witnesses gave contradictory statements and dna test was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
95fa78fb-52bb-484c-912d-f53b1459fe6c,Not Guilty,NONE,,police could not recover any weapon or recovered weapon supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
958d4714-a04b-4620-90ac-a87fcb0f0475,Not Guilty,NONE,,witnesses gave contradictory statements and dna test was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
78f2d630-4efa-4529-b52a-478d85610dba,Guilty,120B,"120B,506,498A","during a domestic argument, recovered weapon captured the accused threatened the victim at restaurant.",36,Low,,1,"['120B', '506', '498A']",0,0.12000000000000001
963f4e06-304e-40db-9120-79f6d91ef10b,Not Guilty,NONE,,the accused was present nearby but no forensic report linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
22c61db2-c123-4395-8231-effc43308aae,Guilty,307,307,victim's statement and cctv footage prove that the accused intentionally shot the witness.,238,High,,1,['307'],3,0.7933333333333333
5dc32f62-b58a-47aa-b57a-8ea6f7412aab,Guilty,120B,"120B,304B","the accused forged the public servant at the restaurant after a public protest, causing mental trauma. medical certificate confirmed the act.",28,Low,,1,"['120B', '304B']",0,0.09333333333333334
9964f437-19ee-4230-9a3c-4d4dd19443b4,Guilty,326,"326,468,363",victim's statement and recovered weapon prove that the accused intentionally raped the victim.,88,Medium,,1,"['326', '468', '363']",4,0.29333333333333333
